address,user_name,network,protocol_name,deposited_amount,deposited_assets,pool_type,pool_key,pool_controller,pool_index,site_url
0x23b886aceeb71458c96792ffd447352c277f820e,DeFi Whiz EE,blast,Wasabi Protocol,425762,USDB,Yield,blast-0x4bed2a922654cacc2be974689619768fabf24855-null,0x4bed2a922654cacc2be974689619768fabf24855,,https://perps.wasabi.xyz/
0x23b886aceeb71458c96792ffd447352c277f820e,DeFi Whiz EE,blast,Wasabi Protocol,2461,WETH,Yield,blast-0x8e2b50413a53f50e2a059142a9be060294961e40-null,0x8e2b50413a53f50e2a059142a9be060294961e40,,https://perps.wasabi.xyz/
0x23b886aceeb71458c96792ffd447352c277f820e,DeFi Whiz EE,bob,LayerBank,51913,WBTC,Lending,bob-0x77cabfd057bd7c81c011059f1bf74ec1fbeda971-null,0x77cabfd057bd7c81c011059f1bf74ec1fbeda971,,https://layerbank.finance/bank
0x23b886aceeb71458c96792ffd447352c277f820e,DeFi Whiz EE,eth,Curve Stablecoin,356876,ETH,Lending,eth-0x4f87158350c296955966059c50263f711ce0817c-null,0x4f87158350c296955966059c50263f711ce0817c,,https://crvusd.curve.fi/
0x23b886aceeb71458c96792ffd447352c277f820e,DeFi Whiz EE,eth,Ethena,1468,ENA,Farming,eth-0x8707f238936c12c309bfc2b9959c35828acfc512-null,0x8707f238936c12c309bfc2b9959c35828acfc512,,https://www.ethena.fi
0x23b886aceeb71458c96792ffd447352c277f820e,DeFi Whiz EE,eth,mellow,2590,ENA,Staked,eth-0xc65433845ecd16688eda196497fa9130d6c47bd8-null,0xc65433845ecd16688eda196497fa9130d6c47bd8,,https://app.mellow.finance/
0x23b886aceeb71458c96792ffd447352c277f820e,DeFi Whiz EE,eth,Parallel ,16502,APE,NFT Lending,eth-0x6d596fdfd3381ebb5ecd526ebcaec8cc2ba019ff-null,0x6d596fdfd3381ebb5ecd526ebcaec8cc2ba019ff,,https://app.parallel.fi
0x23b886aceeb71458c96792ffd447352c277f820e,DeFi Whiz EE,reya,Reya,49994,RUSD,Staked,reya-0xb4b77d6180cc14472a9a7bdff01cc2459368d413-1,0xb4b77d6180cc14472a9a7bdff01cc2459368d413,1,https://app.reya.xyz/
0x23b886aceeb71458c96792ffd447352c277f820e,DeFi Whiz EE,eth,sophon,162260,stETH,Farming,eth-0xeff8e65ac06d7fe70842a4d54959e8692d6ae064-1,0xeff8e65ac06d7fe70842a4d54959e8692d6ae064,1,https://farm.sophon.xyz
0x23b886aceeb71458c96792ffd447352c277f820e,DeFi Whiz EE,eth,Symbiotic,134942,tBTC,Staked,eth-0x0c969cec0729487d264716e55f232b404299032c-null,0x0c969cec0729487d264716e55f232b404299032c,,https://app.symbiotic.fi
0x24de2762ccc97e44ccea68caf8270da1820b3aa6,Pantera Capital 6,eth,Stader,1513334,ETH,Staked,eth-0xa35b1b31ce002fbf2058d22f30f95d405200a15b-null,0xa35b1b31ce002fbf2058d22f30f95d405200a15b,,https://www.staderlabs.com
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,eth,Alchemix,12612,ALCX,Farming,eth-0xab8e74017a8cc7c15ffccd726603790d26d7deca-1,0xab8e74017a8cc7c15ffccd726603790d26d7deca,1,https://app.alchemix.fi
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,arb,Sablier,27624,,Vesting,arb-0xfdd9d122b451f549f48c4942c6fa6646d849e8c1-receiver,0xfdd9d122b451f549f48c4942c6fa6646d849e8c1,receiver,https://app.sablier.com/
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,base,Aerodrome,59975,AERO,Locked,base-0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4-null,0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4,,https://aerodrome.finance/
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,eth,Compound,6953,COMP,Lending,eth-0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b-null,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,https://app.compound.finance
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,eth,Convex,307279,EURA EUROC,Staked,eth-0xa91fccc1ec9d4a2271b7a86a7509ca05057c1a98-null,0xa91fccc1ec9d4a2271b7a86a7509ca05057c1a98,,https://www.convexfinance.com
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,eth,CoW Swap,2017,,Vesting,eth-0xd057b63f5e69cf1b929b356b579cba08d7688048-null,0xd057b63f5e69cf1b929b356b579cba08d7688048,,https://swap.cow.fi
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,eth,Cream,79365,CREAM,Staked,eth-0xd5586c1804d2e1795f3fbbafb1fbb9099ee20a6c-null,0xd5586c1804d2e1795f3fbbafb1fbb9099ee20a6c,,https://app.cream.finance
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,eth,Gnosis,52489,GNO,Locked,eth-0x4f8ad938eba0cd19155a835f617317a6e788c868-null,0x4f8ad938eba0cd19155a835f617317a6e788c868,,https://gnosis.io
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,op,Velodrome V2,641279,USDC sUSD,Farming,op-0x55a272304456355242f6690863b5c8d5c512ff71-null,0x55a272304456355242f6690863b5c8d5c512ff71,,https://velodrome.finance/
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,op,Velodrome V2,28161,VELO,Locked,op-0xfaf8fd17d9840595845582fcb047df13f006787d-null,0xfaf8fd17d9840595845582fcb047df13f006787d,,https://velodrome.finance/
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,eth,Stake DAO,122468,SDT,Locked,eth-0x0c30476f66034e11782938df8e4384970b6c9e8a-null,0x0c30476f66034e11782938df8e4384970b6c9e8a,,https://app.stakedao.org
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,eth,Stake DAO,2444,FRAX DAI USDC USDT,Rewards,eth-0x29f3dd38db24d3935cf1bf841e6b2b461a3e5d92-null,0x29f3dd38db24d3935cf1bf841e6b2b461a3e5d92,,https://app.stakedao.org
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,eth,Stake DAO,580212,sdCRV,Farming,eth-0x7f50786a0b15723d741727882ee99a0bf34e3466-null,0x7f50786a0b15723d741727882ee99a0bf34e3466,,https://app.stakedao.org
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,eth,SushiSwap,342496,SUSHI,Staked,eth-0x8798249c2e607446efb7ad49ec89dd1865ff4272-null,0x8798249c2e607446efb7ad49ec89dd1865ff4272,,https://www.sushi.com/swap
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,eth,Yearn V2,581930,yCRV,Yield,eth-0x27b5739e22ad9033bcbf192059122d163b60349d-null,0x27b5739e22ad9033bcbf192059122d163b60349d,,https://yearn.finance
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,eth,Yearn V2,5493,YFI,Yield,eth-0xe14d13d8b3b85af791b2aadd661cdbd5e6097db1-null,0xe14d13d8b3b85af791b2aadd661cdbd5e6097db1,,https://yearn.finance
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,eth,Yearn V2,7818,SNX,Yield,eth-0xf29ae508698bdef169b89834f76704c3b205aedf-null,0xf29ae508698bdef169b89834f76704c3b205aedf,,https://yearn.finance
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,eth,Yearn V2,28183,LINK sLINK,Yield,eth-0xf2db9a7c0acd427a680d640f02d90f6186e71725-null,0xf2db9a7c0acd427a680d640f02d90f6186e71725,,https://yearn.finance
0x25431341a5800759268a6ac1d3cd91c029d7d9ca,DeFi Whiz D,eth,Yearn V2,40957,UNI,Yield,eth-0xfbeb78a723b8087fd2ea7ef1afec93d35e8bed42-null,0xfbeb78a723b8087fd2ea7ef1afec93d35e8bed42,,https://yearn.finance
0x257d74fc229f91de6285a4c7bdd6d5004de9aa31,dansachs,eth,Aave V2,51877,WBTC,Lending,eth-0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9-null,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,https://app.aave.com
0x257d74fc229f91de6285a4c7bdd6d5004de9aa31,dansachs,arb,Dolomite,2006,WETH,Lending,arb-0xe43638797513ef7a6d326a95e8647d86d2f5a099-null,0xe43638797513ef7a6d326a95e8647d86d2f5a099,,https://app.dolomite.io/
0x257d74fc229f91de6285a4c7bdd6d5004de9aa31,dansachs,linea,ZeroLend,6555,WETH,Lending,linea-0x2f9bb73a8e98793e26cb2f6c4ad037bdf1c6b269-null,0x2f9bb73a8e98793e26cb2f6c4ad037bdf1c6b269,,https://app.zerolend.xyz/
0x257d74fc229f91de6285a4c7bdd6d5004de9aa31,dansachs,eth,Magpie XYZ,5182,ETH,Staked,eth-0x32bd822d615a3658a68b6fdd30c2fcb2c996d678-null,0x32bd822d615a3658a68b6fdd30c2fcb2c996d678,,https://www.magpiexyz.io
0x257d74fc229f91de6285a4c7bdd6d5004de9aa31,dansachs,eth,Maverick,3946,ETH,Farming,eth-0xde7d472c0f0a8ff5fb13e4fc20b4207dd9e0e585-null,0xde7d472c0f0a8ff5fb13e4fc20b4207dd9e0e585,,https://app-v1.mav.xyz
0x257d74fc229f91de6285a4c7bdd6d5004de9aa31,dansachs,op,Synthetix,1263,SNX,Lending,op-0x8700daec35af8ff88c16bdf0418774cb3d7599b4-null,0x8700daec35af8ff88c16bdf0418774cb3d7599b4,,https://synthetix.io
0x257d74fc229f91de6285a4c7bdd6d5004de9aa31,dansachs,eth,Pendle V2,5194,ETH PT-weETH-27JUN2024,Liquidity Pool,eth-0xf32e58f92e60f4b0a37a69b95d642a471365eae8-null,0xf32e58f92e60f4b0a37a69b95d642a471365eae8,,https://app.pendle.finance
0x257d74fc229f91de6285a4c7bdd6d5004de9aa31,dansachs,eth,Polygon Staking,1206,MATIC,Staked,eth-0xf30cf4ed712d3734161fdaab5b1dbb49fd2d0e5c-null,0xf30cf4ed712d3734161fdaab5b1dbb49fd2d0e5c,,https://staking.polygon.technology
0x257d74fc229f91de6285a4c7bdd6d5004de9aa31,dansachs,scrl,Ambient,1452,ETH STONE,Liquidity Pool,scrl-0xaaaaaaaacb71bf2c8cae522ea5fa455571a74106-null,0xaaaaaaaacb71bf2c8cae522ea5fa455571a74106,,https://ambient.finance
0x257d74fc229f91de6285a4c7bdd6d5004de9aa31,dansachs,scrl,LayerBank,11762,ETH PufETH STONE,Lending,scrl-0xec53c830f4444a8a56455c6836b5d2aa794289aa-null,0xec53c830f4444a8a56455c6836b5d2aa794289aa,,https://layerbank.finance/bank
0x257d74fc229f91de6285a4c7bdd6d5004de9aa31,dansachs,eth,Swell,4921,rswETH,Staked,eth-0x38d43a6cb8da0e855a42fb6b0733a0498531d774-null,0x38d43a6cb8da0e855a42fb6b0733a0498531d774,,https://app.swellnetwork.io
0x257d74fc229f91de6285a4c7bdd6d5004de9aa31,dansachs,eth,ZeroLend,4540,ETH,Lending,eth-0x3bc3d34c32cc98bf098d832364df8a222bbab4c0-null,0x3bc3d34c32cc98bf098d832364df8a222bbab4c0,,https://app.zerolend.xyz/
0x25954b95ea02df586e07688de9543eea5bae31d7,FantomKing,bsc,Chromia,80362,CHR,Staked,bsc-0x05192a7e5f343b664d7f140234af3bd9c0a20f3c-null,0x05192a7e5f343b664d7f140234af3bd9c0a20f3c,,https://chromia.com
0x25954b95ea02df586e07688de9543eea5bae31d7,FantomKing,eth,Pendle V2,2678,ETH PT-pufETH-26SEP2024,Liquidity Pool,eth-0xa54fc268101c8b97de19ef3141d34751a11996b2-null,0xa54fc268101c8b97de19ef3141d34751a11996b2,,https://app.pendle.finance
0x263a820a0e4f29a2c6c36ae3a9a73f8112f44b44,Infinity Ventures Crypto 4,ron,Apeiron,60553,,Vesting,ron-0x2d9c6e76d366ae72f8a22d7b3ed30886856f2286-null,0x2d9c6e76d366ae72f8a22d7b3ed30886856f2286,,https://apeironnft.com
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,1inch,26353,1INCH,Locked,eth-0x9a0c8ff858d273f57072d714bca7411d717501d7-null,0x9a0c8ff858d273f57072d714bca7411d717501d7,,https://app.1inch.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,1inch,1085,1INCH,Rewards,eth-0xf46bc16a148f84be8636a8599843a3beae6a2651-null,0xf46bc16a148f84be8636a8599843a3beae6a2651,,https://app.1inch.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Alchemix,1606,ALCX,Farming,eth-0xab8e74017a8cc7c15ffccd726603790d26d7deca-1,0xab8e74017a8cc7c15ffccd726603790d26d7deca,1,https://app.alchemix.fi
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Alchemix,4253,ALCX,Farming,eth-0xab8e74017a8cc7c15ffccd726603790d26d7deca-8,0xab8e74017a8cc7c15ffccd726603790d26d7deca,8,https://app.alchemix.fi
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Blur,20213,ETH,Deposit,eth-0x0000000000a39bb272e79075ade125fd351887ac-null,0x0000000000a39bb272e79075ade125fd351887ac,,https://blur.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Blur,8939,ETH,NFT P2P Lender,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender,https://blur.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Blur,58173,ETH,NFT P2P Lender,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender,https://blur.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Blur,49448,ETH,NFT P2P Lender,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender,https://blur.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Blur,43799,ETH,NFT P2P Lender,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender,https://blur.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Blur,48015,ETH,NFT P2P Lender,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender,https://blur.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Blur,49448,ETH,NFT P2P Lender,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender,https://blur.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Blur,57755,ETH,NFT P2P Lender,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender,https://blur.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Blur,57748,ETH,NFT P2P Lender,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender,https://blur.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Blur,43926,ETH,NFT P2P Lender,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender,https://blur.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Blur,17075,ETH,NFT P2P Lender,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender,https://blur.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Blur,8820,ETH,NFT P2P Lender,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender,https://blur.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Blur,45133,ETH,NFT P2P Lender,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender,https://blur.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Blur,49448,ETH,NFT P2P Lender,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender,https://blur.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Blur,8485,ETH,NFT P2P Lender,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender,https://blur.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Blur,15385,ETH,NFT P2P Lender,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender,https://blur.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Blur,2079,BLUR,Staked,eth-0xec2432a227440139ddf1044c3fea7ae03203933e-null,0xec2432a227440139ddf1044c3fea7ae03203933e,,https://blur.io
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Curve,24051,CRV,Locked,eth-0x5f3b5dfeb7b28cdbd7faba78963ee202a494e2a2-null,0x5f3b5dfeb7b28cdbd7faba78963ee202a494e2a2,,https://curve.fi
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,matic,Uniswap V3,3724,WMATIC WETH,Liquidity Pool,matic-0x167384319b41f7094e62f7506409eb38079abff8-null,0x167384319b41f7094e62f7506409eb38079abff8,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,NFTfi,8297,WETH,NFT P2P Lender,eth-0xd0c6e59b50c32530c627107f50acc71958c4341f-lender,0xd0c6e59b50c32530c627107f50acc71958c4341f,lender,https://nftfi.com
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,op,Uniswap V3,3242,WETH OP,Liquidity Pool,op-0x68f5c0a2de713a54991e01858fd27a3832401849-null,0x68f5c0a2de713a54991e01858fd27a3832401849,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Pickle,41972,LQTY,Farming,eth-0xa7bc844a76e727ec5250f3849148c21f4b43ceea-null,0xa7bc844a76e727ec5250f3849148c21f4b43ceea,,https://app.pickle.finance
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Pickle,9042,PICKLE ETH,Farming,eth-0xfaa267c3bb25a82cfdb604136a29895d30fd3fd8-null,0xfaa267c3bb25a82cfdb604136a29895d30fd3fd8,,https://app.pickle.finance
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,sudoswap V2,4334,ETH,NFT Liquidity Pool,eth-0x68ace085a47a0818c3ddc376cdd84dbcfdb0a223-null,0x68ace085a47a0818c3ddc376cdd84dbcfdb0a223,,https://v2.sudoswap.xyz/#/collections
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,sudoswap V2,33966,ETH,NFT Liquidity Pool,eth-0x958ab8695f33cc5beccbcb90b5a6c11b5f705e39-null,0x958ab8695f33cc5beccbcb90b5a6c11b5f705e39,,https://v2.sudoswap.xyz/#/collections
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,SushiSwap,8459,SUSHI ETH,Farming,eth-0xc2edad668740f1aa35e4d8f227fb8e17dca888cd-12,0xc2edad668740f1aa35e4d8f227fb8e17dca888cd,12,https://www.sushi.com/swap
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,SushiSwap,9237,ALPHA ETH,Farming,eth-0xc2edad668740f1aa35e4d8f227fb8e17dca888cd-96,0xc2edad668740f1aa35e4d8f227fb8e17dca888cd,96,https://www.sushi.com/swap
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V2,34815,ETH GRT,Liquidity Pool,eth-0x2e81ec0b8b4022fac83a21b2f2b4b8f5ed744d70-null,0x2e81ec0b8b4022fac83a21b2f2b4b8f5ed744d70,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V2,63055,YFI ETH,Liquidity Pool,eth-0x2fdbadf3c4d5a8666bc06645b8358ab803996e28-null,0x2fdbadf3c4d5a8666bc06645b8358ab803996e28,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V2,38218,LINK ETH,Liquidity Pool,eth-0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974-null,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V2,6400,ETH VISION,Liquidity Pool,eth-0xa323fc62c71b210e54171887445d7fca569d8430-null,0xa323fc62c71b210e54171887445d7fca569d8430,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,1756,PICKLE WETH,Liquidity Pool,eth-0x11c4d3b9cd07807f455371d56b3899bbae662788-null,0x11c4d3b9cd07807f455371d56b3899bbae662788,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,23133,ANKR WETH,Liquidity Pool,eth-0x13dc0a39dc00f394e030b97b0b569dedbe634c0d-null,0x13dc0a39dc00f394e030b97b0b569dedbe634c0d,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,15910,WETH ZRX,Liquidity Pool,eth-0x14424eeecbff345b38187d0b8b749e56faa68539-null,0x14424eeecbff345b38187d0b8b749e56faa68539,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,114178,UNI WETH,Liquidity Pool,eth-0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801-null,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,6061,WETH T,Liquidity Pool,eth-0x286eb8405231a2201fcb75b6e33098a546216c86-null,0x286eb8405231a2201fcb75b6e33098a546216c86,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,37271,MATIC WETH,Liquidity Pool,eth-0x290a6a7460b308ee3f19023d2d00de604bcf5b42-null,0x290a6a7460b308ee3f19023d2d00de604bcf5b42,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,97452,CVX WETH,Liquidity Pool,eth-0x2e4784446a0a06df3d1a040b03e1680ee266c35a-null,0x2e4784446a0a06df3d1a040b03e1680ee266c35a,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,34218,SUSHI WETH,Liquidity Pool,eth-0x2e571c1479e9b5415057655e454680a61820ce65-null,0x2e571c1479e9b5415057655e454680a61820ce65,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,4920,NFTFI WETH,Liquidity Pool,eth-0x34e52bcb4f6a3b249ff990d613c980c1da97b2f2-null,0x34e52bcb4f6a3b249ff990d613c980c1da97b2f2,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,1925,VSP WETH,Liquidity Pool,eth-0x3a5dbafbac514a0b40dcdf3bc3ff7763da9d2d37-null,0x3a5dbafbac514a0b40dcdf3bc3ff7763da9d2d37,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,16174,FTM WETH,Liquidity Pool,eth-0x3b685307c8611afb2a9e83ebc8743dc20480716e-null,0x3b685307c8611afb2a9e83ebc8743dc20480716e,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,10537,AAVE WETH,Liquidity Pool,eth-0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb-null,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,237690,BADGER WETH,Liquidity Pool,eth-0x74092c7c0024feeb3839bed5ab6189eed86ae856-null,0x74092c7c0024feeb3839bed5ab6189eed86ae856,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,4163,BORING WETH,Liquidity Pool,eth-0x917c52869df752d784ec73fa0881898f9bfd0fd8-null,0x917c52869df752d784ec73fa0881898f9bfd0fd8,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,135953,WETH CRV,Liquidity Pool,eth-0x919fa96e88d67499339577fa202345436bcdaf79-null,0x919fa96e88d67499339577fa202345436bcdaf79,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,30815,WETH ENS,Liquidity Pool,eth-0x92560c178ce069cc014138ed3c2f5221ba71f58a-null,0x92560c178ce069cc014138ed3c2f5221ba71f58a,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,21377,LDO WETH,Liquidity Pool,eth-0xa3f558aebaecaf0e11ca4b2199cc5ed341edfd74-null,0xa3f558aebaecaf0e11ca4b2199cc5ed341edfd74,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,3949,BAT WETH,Liquidity Pool,eth-0xae614a7a56cb79c04df2aeba6f5dab80a39ca78e-null,0xae614a7a56cb79c04df2aeba6f5dab80a39ca78e,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,11654,STORJ WETH,Liquidity Pool,eth-0xb29148f6ea9f2d78ba9b2d6b30af37afdcc31a9e-null,0xb29148f6ea9f2d78ba9b2d6b30af37afdcc31a9e,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,1077,DOP WETH,Liquidity Pool,eth-0xb71008f10b4b126c43fad95257aa29c6e3b8ca37-null,0xb71008f10b4b126c43fad95257aa29c6e3b8ca37,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,5448,FXS WETH,Liquidity Pool,eth-0xcd8286b48936cdac20518247dbd310ab681a9fbf-null,0xcd8286b48936cdac20518247dbd310ab681a9fbf,,https://app.uniswap.org
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,EverydayWhale,eth,Uniswap V3,44537,LQTY WETH,Liquidity Pool,eth-0xd1d5a4c0ea98971894772dcd6d2f1dc71083c44e-null,0xd1d5a4c0ea98971894772dcd6d2f1dc71083c44e,,https://app.uniswap.org
